id | species | address | source | latitude | longitude
1850 | "Cryptotaenia canadensis (L.) DC.                                                                                                                                                                                                                              " | ",Taiwan,,,Nanshantsun                                                                                                                                                                                                                                         " | "GBIF      " | 23.8419444 | 120.8469444
1850 | "Cryptotaenia canadensis (L.) DC.                                                                                                                                                                                                                              " | ",Taiwan,,,Nanshantsun                                                                                                                                                                                                                                         " | "GBIF      " | 23.805 | 120.8913889
1850 | "Cryptotaenia canadensis (L.) DC.                                                                                                                                                                                                                              " | ",Taiwan,,,Nanshantsun                                                                                                                                                                                                                                         " | "GBIF      " | 23.851252 | 120.946877
1850 | "Cryptotaenia canadensis (L.) DC.                                                                                                                                                                                                                              " | ",Taiwan,,,Nanshantsun                                                                                                                                                                                                                                         " | "GBIF      " | 23.866321 | 120.942353
1850 | "Cryptotaenia canadensis (L.) DC.                                                                                                                                                                                                                              " | ",Taiwan,,,Nanshantsun                                                                                                                                                                                                                                         " | "GBIF      " | 23.8544444 | 120.8786111
1850 | "Cryptotaenia canadensis (L.) DC.                                                                                                                                                                                                                              " | ",Taiwan,,,Nanshantsun                                                                                                                                                                                                                                         " | "GBIF      " | 23.835 | 120.8758333
1850 | "Cryptotaenia canadensis (L.) DC.                                                                                                                                                                                                                              " | ",Taiwan,,,Nanshantsun                                                                                                                                                                                                                                         " | "GBIF      " | 23.8575 | 120.8963889
1850 | "Cryptotaenia canadensis (L.) DC.                                                                                                                                                                                                                              " | ",Taiwan,,,Nanshantsun                                                                                                                                                                                                                                         " | "GBIF      " | 23.8813889 | 120.9077778
1850 | "Cryptotaenia canadensis (L.) DC.                                                                                                                                                                                                                              " | ",Taiwan,,,Nanshantsun                                                                                                                                                                                                                                         " | "GBIF      " | 23.814015 | 120.898199
1850 | "Cryptotaenia canadensis (L.) DC.                                                                                                                                                                                                                              " | ",Taiwan,,,Nanshantsun                                                                                                                                                                                                                                         " | "GBIF      " | 23.8483333 | 120.8741667
1850 | "Cryptotaenia canadensis (L.) DC.                                                                                                                                                                                                                              " | ",Taiwan,,,Nanshantsun                                                                                                                                                                                                                                         " | "GBIF      " | 23.8888889 | 120.9405556
1850 | "Cryptotaenia canadensis (L.) DC.                                                                                                                                                                                                                              " | ",Taiwan,,,Nanshantsun                                                                                                                                                                                                                                         " | "GBIF      " | 23.8247222 | 120.8791667
1850 | "Cryptotaenia canadensis (L.) DC.                                                                                                                                                                                                                              " | ",Taiwan,,,Nanshantsun                                                                                                                                                                                                                                         " | "GBIF      " | 23.8927778 | 120.9333333
1850 | "Cryptotaenia canadensis (L.) DC.                                                                                                                                                                                                                              " | ",Taiwan,,,Nanshantsun                                                                                                                                                                                                                                         " | "GBIF      " | 23.866674 | 120.908527
1851 | "Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  " | ",Japan,Hyogo,Sanda-shi, Tanaka to Ono.,                                                                                                                                                                                                                       " | "GBIF      " | 34.9746646 | 135.2682544
1852 | "Cryptotaenia canadensis                                                                                                                                                                                                                                       " | ",Japan,Fukushima,Fukushima-shi,Matsukawamachi-mizuhara, the west slope of Sasamori-yama,                                                                                                                                                                      " | "GBIF      " | 37.6680286 | 140.4232865
1853 | "Cryptotaenia canadensis                                                                                                                                                                                                                                       " | ",Japan,Fukushima,Koruyama-shi,Koriyama-shi, Atamimachi, Gohyaku-gawa                                                                                                                                                                                          " | "GBIF      " | 37.7608337 | 140.4747282
1853 | "Cryptotaenia canadensis                                                                                                                                                                                                                                       " | ",Japan,Fukushima,Koruyama-shi,Koriyama-shi, Atamimachi, Gohyaku-gawa                                                                                                                                                                                          " | "GBIF      " | 34.6923371 | 135.4722289
1853 | "Cryptotaenia canadensis                                                                                                                                                                                                                                       " | ",Japan,Fukushima,Koruyama-shi,Koriyama-shi, Atamimachi, Gohyaku-gawa                                                                                                                                                                                          " | "GBIF      " | 34.6952206 | 135.487758
1853 | "Cryptotaenia canadensis                                                                                                                                                                                                                                       " | ",Japan,Fukushima,Koruyama-shi,Koriyama-shi, Atamimachi, Gohyaku-gawa                                                                                                                                                                                          " | "GBIF      " | 37.7502986 | 140.4675514
1855 | "Cryptotaenia canadensis                                                                                                                                                                                                                                       " | ",Canada,Québec,,Comté de Soulanges, Coteau-Landing                                                                                                                                                                                                          " | "GBIF      " | 45.2593027 | -74.206729
1856 | "Cryptotaenia canadensis                                                                                                                                                                                                                                       " | ",Canada,Québec,,comté des Deux-Montagnes; La Trappe, derrière l'I.A.O (Institut Agricole Oka)                                                                                                                                                              " | "GBIF      " | 52.9399159 | -73.5491361
1856 | "Cryptotaenia canadensis                                                                                                                                                                                                                                       " | ",Canada,Québec,,comté des Deux-Montagnes; La Trappe, derrière l'I.A.O (Institut Agricole Oka)                                                                                                                                                              " | "GBIF      " | 46.8032826 | -71.242796
1857 | "Cryptotaenia canadensis (L.) DC.                                                                                                                                                                                                                              " | "North America,U.S.A.,Indiana,Porter,                                                                                                                                                                                                                          " | "GBIF      " | 41.6155937 | -87.07419949999999
1858 | "Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  " | ",Japan,Hyogo,,Hyogo Pref.; Mihara-gun, Seidan-cho, Matsuho                                                                                                                                                                                                    " | "GBIF      " | 34.680578 | 135.1652915
1859 | "Cryptotaenia canadensis                                                                                                                                                                                                                                       " | "North America,USA,Massachusetts,Hampshire,Hatfield, Horse Mountain                                                                                                                                                                                            " | "GBIF      " | 42.4000881 | -72.6773128
1860 | "Cryptotaenia canadensis                                                                                                                                                                                                                                       " | "North America,USA,Illinois,Champaign,Mahomet, ca 4 mi NE                                                                                                                                                                                                      " | "GBIF      " | 40.1953106 | -88.40422339999999
1861 | "Cryptotaenia canadensis                                                                                                                                                                                                                                       " | "North America,USA,Missouri,Holt,Forest City, 4.5 mi SE on Hwy T                                                                                                                                                                                               " | "GBIF      " | 39.9824969 | -95.19192040000001
1862 | "Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  " | ",,Kanagawa,,Hakone2                                                                                                                                                                                                                                           " | "GBIF      " | 35.1903169 | 139.0265553
1863 | "Cryptotaenia japonica                                                                                                                                                                                                                                         " | ",Japan,Chiba,Ichihara-shi,Yamaki                                                                                                                                                                                                                              " | "GBIF      " | 35.5226793 | 140.1324628
1864 | "Cryptotaenia canadensis                                                                                                                                                                                                                                       " | "North America,Canada,Québec,Montréal,Parc de la Pointe-aux-Prairies sect. du Bois-de-l'Héritage                                                                                                                                                            " | "GBIF      " | 45.5086699 | -73.55399249999999
1865 | "Cryptotaenia canadensis                                                                                                                                                                                                                                       " | "North America,United States,New York,Clinton Co. (NY),Chazy (New York)                                                                                                                                                                                        " | "GBIF      " | 44.8895329 | -73.4360334
1866 | "Cryptotaenia canadensis                                                                                                                                                                                                                                       " | ",CN,,,                                                                                                                                                                                                                                                        " | "GBIF      " | 44.5970314 | 7.6114217
1866 | "Cryptotaenia canadensis                                                                                                                                                                                                                                       " | ",CN,,,                                                                                                                                                                                                                                                        " | "GBIF      " | 35.86166 | 104.195397
1866 | "Cryptotaenia canadensis                                                                                                                                                                                                                                       " | ",CN,,,                                                                                                                                                                                                                                                        " | "GBIF      " | 28.2915637 | -16.6291304
1866 | "Cryptotaenia canadensis                                                                                                                                                                                                                                       " | ",CN,,,                                                                                                                                                                                                                                                        " | "GBIF      " | -28.5841599 | -58.00719220000001
1866 | "Cryptotaenia canadensis                                                                                                                                                                                                                                       " | ",CN,,,                                                                                                                                                                                                                                                        " | "GBIF      " | 22.7440379 | -80.0870563
1866 | "Cryptotaenia canadensis                                                                                                                                                                                                                                       " | ",CN,,,                                                                                                                                                                                                                                                        " | "GBIF      " | 23.130961 | -81.6747939
1866 | "Cryptotaenia canadensis                                                                                                                                                                                                                                       " | ",CN,,,                                                                                                                                                                                                                                                        " | "GBIF      " | 37.348388 | -121.9421337
1867 | "Cryptotaenia canadensis                                                                                                                                                                                                                                       " | ",Japan,Fukushima,Date-gun,Ryozen-machi, Mt. Ryozen.                                                                                                                                                                                                           " | "GBIF      " | 37.6832265 | 140.6171429
1868 | "Cryptotaenia canadensis (L.) DC.                                                                                                                                                                                                                              " | ",US,Connecticut,New Haven County,Southbury                                                                                                                                                                                                                    " | "GBIF      " | 41.4793072 | -73.2133715
1869 | "Cryptotaenia canadensis (L.) DC.                                                                                                                                                                                                                              " | ",US,Rhode Island,Providence County,Breakneck Hill Road                                                                                                                                                                                                        " | "GBIF      " | 41.9041023 | -71.4412947
1870 | "Cryptotaenia canadensis (L.) DC.                                                                                                                                                                                                                              " | ",Canada,Ontario,Hamilton-Wentworth,Hamilton-Wentworth, Hamilton, Ontario                                                                                                                                                                                      " | "GBIF      " | 43.2576148 | -79.8464837
1871 | "Cryptotaenia canadensis                                                                                                                                                                                                                                       " | "North America,Canada,Québec,La Vallée-du-Richelieu,Rivière Richelieu                                                                                                                                                                                       " | "GBIF      " | 45.2154608 | -73.2685608
1872 | "Cryptotaenia canadensis                                                                                                                                                                                                                                       " | "North America,Canada,Québec,,Montréal                                                                                                                                                                                                                       " | "GBIF      " | 45.5086699 | -73.55399249999999
1873 | "Cryptotaenia canadensis (L.) DC.                                                                                                                                                                                                                              " | "North America,U.S.A.,Illinois,Cook,Chicago, Ravenswood                                                                                                                                                                                                        " | "GBIF      " | 41.9681851 | -87.68030279999999
1873 | "Cryptotaenia canadensis (L.) DC.                                                                                                                                                                                                                              " | "North America,U.S.A.,Illinois,Cook,Chicago, Ravenswood                                                                                                                                                                                                        " | "GBIF      " | 41.9683333 | -87.6744444
1874 | "Cryptotaenia canadensis (L.) DC.                                                                                                                                                                                                                              " | "North America,U.S.A.,Illinois,Cook,                                                                                                                                                                                                                           " | "GBIF      " | 42.028885 | -88.1459546
1875 | "Cryptotaenia canadensis                                                                                                                                                                                                                                       " | ",Canada,Québec,,?le Perrot                                                                                                                                                                                                                                   " | "GBIF      " | 45.3933203 | -73.9551484
1876 | "Cryptotaenia canadensis                                                                                                                                                                                                                                       " | ",Canada,Québec,,Comté de Portneuf, Saint-Augustin                                                                                                                                                                                                           " | "GBIF      " | 46.8032826 | -71.242796
1876 | "Cryptotaenia canadensis                                                                                                                                                                                                                                       " | ",Canada,Québec,,Comté de Portneuf, Saint-Augustin                                                                                                                                                                                                           " | "GBIF      " | 46.735138 | -71.45870099999999
1877 | "Cryptotaenia canadensis                                                                                                                                                                                                                                       " | ",Canada,Québec,,Comté d'Arthabaska, Saint-Norbert                                                                                                                                                                                                           " | "GBIF      " | 52.9399159 | -73.5491361
1877 | "Cryptotaenia canadensis                                                                                                                                                                                                                                       " | ",Canada,Québec,,Comté d'Arthabaska, Saint-Norbert                                                                                                                                                                                                           " | "GBIF      " | 46.8032826 | -71.242796
1878 | "Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  " | ",Japan,Wakayama,,Wakayama Pref.; Higashimuro-gun, Kumanogawa-cho, en route from Unehata to Koguchi.                                                                                                                                                           " | "GBIF      " | 34.2305113 | 135.1708083
1879 | "Cryptotaenia canadensis                                                                                                                                                                                                                                       " | "North America,USA,Indiana,Clinton,Cambria, ca 2 mi W                                                                                                                                                                                                          " | "GBIF      " | 38.768313 | -84.0716525
1879 | "Cryptotaenia canadensis                                                                                                                                                                                                                                       " | "North America,USA,Indiana,Clinton,Cambria, ca 2 mi W                                                                                                                                                                                                          " | "GBIF      " | 40.7632076 | -83.9144
1879 | "Cryptotaenia canadensis                                                                                                                                                                                                                                       " | "North America,USA,Indiana,Clinton,Cambria, ca 2 mi W                                                                                                                                                                                                          " | "GBIF      " | 41.31967 | -79.74055
1880 | "Cryptotaenia canadensis                                                                                                                                                                                                                                       " | "North America,USA,South Dakota,Roberts,Sisseton, 6 mi N, 8.5 mi W                                                                                                                                                                                             " | "GBIF      " | 45.6646815 | -97.0498046
1881 | "Cryptotaenia canadensis (L.) DC.                                                                                                                                                                                                                              " | "North America,United States,Virginia,Arlington,N of Aqueduct Bridge                                                                                                                                                                                           " | "GBIF      " | 38.8799697 | -77.1067698
1881 | "Cryptotaenia canadensis (L.) DC.                                                                                                                                                                                                                              " | "North America,United States,Virginia,Arlington,N of Aqueduct Bridge                                                                                                                                                                                           " | "GBIF      " | 37.219841 | -76.003956
1882 | "Cryptotaenia canadensis (L.) DC.                                                                                                                                                                                                                              " | "North America,United States,Virginia,Fauquier,Blue Ridge Mountains, La Grange, Paris                                                                                                                                                                          " | "GBIF      " | 38.7208787 | -77.79097759999999
1883 | "Cryptotaenia polygama C.C.Towns.                                                                                                                                                                                                                              " | ",Tanzania,Morogoro,,                                                                                                                                                                                                                                          " | "GBIF      " | -6.822096999999999 | 37.66116
1883 | "Cryptotaenia polygama C.C.Towns.                                                                                                                                                                                                                              " | ",Tanzania,Morogoro,,                                                                                                                                                                                                                                          " | "GBIF      " | -5.183333 | 38.4
1885 | "Cryptotaenia japonica                                                                                                                                                                                                                                         " | ",Japan,Nara,Yoshino-gun Shimoichicho,                                                                                                                                                                                                                         " | "GBIF      " | 34.3609812 | 135.7918579
1886 | "Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  " | ",Taiwan,TAIWAN,NANTOU HSIEN,                                                                                                                                                                                                                                  " | "GBIF      " | 24.0466667 | 120.8386111
1886 | "Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  " | ",Taiwan,TAIWAN,NANTOU HSIEN,                                                                                                                                                                                                                                  " | "GBIF      " | 23.7647222 | 120.8263889
1887 | "Cryptotaenia japonica                                                                                                                                                                                                                                         " | ",Japan,Akita,Minamiakita-gun Ikawamachi,Odai                                                                                                                                                                                                                  " | "GBIF      " | 39.9434931 | 140.1450889
1888 | "Cryptotaenia canadensis                                                                                                                                                                                                                                       " | "North America,USA,Connecticut,Hartford County,Flanders Road                                                                                                                                                                                                   " | "GBIF      " | 41.6278601 | -72.8463756
1892 | "Cryptotaenia canadensis (L.) DC.                                                                                                                                                                                                                              " | "Hawaiian Islands,U.S.A.,Hawaii,Hawai`i,Kohala Mts., Upper Hamakua ditch trail, head of Koiawe valley.                                                                                                                                                         " | "GBIF      " | 19.5429151 | -155.6658568
1894 | "Cryptotaenia canadensis (L.) DC.                                                                                                                                                                                                                              " | "North America,United States,Missouri,Pike,On floodplain where Highway 79 crosses Salt River on E side of highway rare in floodplain forest; flowers white                                                                                                     " | "GBIF      " | 39.3964742 | -91.28910359999999
1895 | "Cryptotaenia canadensis (L.) DC.                                                                                                                                                                                                                              " | "North America,USA,,,Bear Creek Swamp                                                                                                                                                                                                                          " | "GBIF      " | 46.0955933 | -85.97964759999999
1897 | "Cryptotaenia canadensis (L.) DC.                                                                                                                                                                                                                              " | ",Japan,Tokushima Pref.,Handa-cho,                                                                                                                                                                                                                             " | "GBIF      " | 34.0702703 | 134.5548438
1897 | "Cryptotaenia canadensis (L.) DC.                                                                                                                                                                                                                              " | ",Japan,Tokushima Pref.,Handa-cho,                                                                                                                                                                                                                             " | "GBIF      " | 34.0657179 | 134.5593601
1898 | "Cryptotaenia canadensis (L.) DC.                                                                                                                                                                                                                              " | ",USA,,Lafayette,                                                                                                                                                                                                                                              " | "GBIF      " | 30.2240897 | -92.0198427
1898 | "Cryptotaenia canadensis (L.) DC.                                                                                                                                                                                                                              " | ",USA,,Lafayette,                                                                                                                                                                                                                                              " | "GBIF      " | 40.4167022 | -86.87528689999999
1898 | "Cryptotaenia canadensis (L.) DC.                                                                                                                                                                                                                              " | ",USA,,Lafayette,                                                                                                                                                                                                                                              " | "GBIF      " | 37.8857582 | -122.1180201
1898 | "Cryptotaenia canadensis (L.) DC.                                                                                                                                                                                                                              " | ",USA,,Lafayette,                                                                                                                                                                                                                                              " | "GBIF      " | 39.9935959 | -105.0897058
1898 | "Cryptotaenia canadensis (L.) DC.                                                                                                                                                                                                                              " | ",USA,,Lafayette,                                                                                                                                                                                                                                              " | "GBIF      " | 36.5211623 | -86.0263732
1898 | "Cryptotaenia canadensis (L.) DC.                                                                                                                                                                                                                              " | ",USA,,Lafayette,                                                                                                                                                                                                                                              " | "GBIF      " | 34.7048022 | -85.2818998
1899 | "Cryptotaenia canadensis (L.) DC.                                                                                                                                                                                                                              " | ",United States,North Carolina,Alleghany,Blue Ridge Parkway, Doughton Park.                                                                                                                                                                                    " | "GBIF      " | 36.4015648 | -81.1747498
